INE2	1.12834029992
KRTAP5-8	1.0932642789
DMRTC1	1.07280332346
PRR15L	1.06064289009
FLJ14107	1.05351030225
GDPD4	1.04835911267
ATP5L2	1.04775942529
LOC440563	1.04571226359
C16orf92	1.04484057771
LCT	1.03772617369
FAM151A	1.02488072622
LDHAL6B	1.01985207434
C9orf128	1.01017106884
C10orf131	1.00443305118
C20orf106	1.00229688593
CPB2	1.00179880831
LOC100133893	0.999926905046
TEKT5	0.994808624998
LYG2	0.991683992919
HHLA2	0.990587871774
IRX1	0.990419216324
OR5K2	0.990338621637
C3orf48	0.988348908737
EIF3IP1	0.983426817525
C11orf16	0.981331885181
LOC100144604	0.979766269449
ARL13A	0.975875455496
C14orf68	0.973717192565
IL9R	0.971089435257
PCA3	0.969320346898
PLEKHG7	0.967970322873
PIN1L	0.963744373278
P2RY4	0.958333717485
HOXC13	0.955042627406
MMP21	0.954749906098
AMN	0.953074761077
CYP3A4	0.952423857189
PRR25	0.950908414217
VN1R2	0.950706764888
HAO2	0.950285005824
CAGE1	0.950228366009
CAPNS2	0.949447389006
CGB7	0.947386970922
C14orf72	0.946072698314
PNPLA1	0.944720776642
TRPM5	0.943605520295
SPDYE2	0.94349920493
TMEM189-UBE2V1	0.94163965949
MDS2	0.939959685607
RFPL1	0.937662633576
RFPL4B	0.93625031278
TUBAL3	0.935017711515
IRGM	0.934037449948
NANOS2	0.933969914586
IFITM5	0.933452771553
C14orf182	0.931041656722
UNC45B	0.930748629449
RNF222	0.930533759344
PCDHGB7	0.930529322703
RNASE13	0.929928017798
HSD3B2	0.929865639483
IL17C	0.928882755224
ARGFXP2	0.928836817176
ASMT	0.928621890632
HCG9	0.928063200912
FKBP6	0.92726455127
CCDC54	0.926857196729
RIPPLY1	0.92668548453
FAM83A	0.925602794206
VHLL	0.925135206921
SCGB3A1	0.923963298548
DSG2	0.92156988045
LOC654433	0.916885224169
ADH6	0.914741740064
LOC100128542	0.913752827891
GJB4	0.912687993422
C11orf90	0.912521755076
SERPINE3	0.912312975451
RPS6KA6	0.912207666066
FSD2	0.911258868655
FOXD4L3	0.910112735051
PROZ	0.910023297028
SLC9A4	0.909462720314
WNT8B	0.909257018021
HOXB4	0.90784426541
SCGBL	0.907583981245
TFAP2B	0.907296691144
PDZD3	0.907012009926
PF4	0.904221607613
GLIPR1L1	0.904160549338
CLEC12B	0.903872700173
GNAT1	0.903796427613
FAM55B	0.903215302059
ARL5C	0.901117057868
HSP90AB4P	0.897958113757
LOC84856	0.896675691107
BRD7P3	0.896173893425
OR2AE1	0.896094823482
GNG8	0.894008562305
LOC148145	0.893356579309
LHB	0.893018087545
SUN3	0.892446429987
MGC14436	0.892137742362
C1orf111	0.892121320657
KAAG1	0.891717642765
MGC45800	0.888909943896
UTF1	0.888902466301
IFIT1B	0.888609339099
C1orf210	0.886050383191
PAX3	0.885243470861
COX8C	0.884627265932
DISC2	0.884031616119
HOXB2	0.883646293128
ANGPTL5	0.881744064389
OR4F29	0.88101580601
FAM48B2	0.880878909978
C7orf13	0.880113673114
KCNV2	0.879804596373
C8orf86	0.878785263699
A4GNT	0.878663740831
GCNT7	0.878360033175
SLC7A5P1	0.87794935271
C9orf106	0.877641295618
HOXC11	0.874988832439
LOC647859	0.874547746478
FAM24B	0.874156722558
ABCB5	0.873131143565
C20orf123	0.872736069798
GPR17	0.871943317942
PRO0628	0.870765364302
VIPR2	0.870556272273
STARD6	0.870524020554
LGSN	0.870301134423
GALR3	0.870292062537
BPIL1	0.869824189617
KRTAP5-7	0.869507063923
C10orf50	0.868947047743
COX6A2	0.868334624671
DUSP13	0.868116092668
PCP2	0.86747035259
H19	0.867281063335
POMZP3	0.867195295624
SPATA3	0.866902980099
TNNI3	0.865690820224
MIXL1	0.86403572434
SLC30A2	0.863967627135
TRIM63	0.863832374344
NPNT	0.863751870043
GRK1	0.86319546204
TCEB3B	0.86309032252
LOC723809	0.862798189592
SLC4A9	0.862590869119
LOC647288	0.862543506454
CYP7A1	0.861593176136
RNF133	0.860507710139
LOC645752	0.860227603812
PKLR	0.860167818094
C3orf55	0.859264693477
DMRTA1	0.858257196616
TSPYL6	0.857424046859
TLX1	0.857368067711
CAMK2D	0.857205777077
C12orf71	0.856317003359
SIGMAR1	0.856119117269
DCDC2B	0.854304963121
NETO1	0.853769383197
GPX2	0.853670518291
ERVFRDE1	0.853341846295
LOC100132832	0.853304878836
UNC5C	0.853161523866
TMEM132C	0.85138754066
NR1H4	0.851380358393
PDC	0.850276751882
C15orf54	0.849835929691
SGCD	0.849421242291
SLC18A2	0.849367067861
LOC100271832	0.849092194416
ANKRD26P1	0.848447729984
HOXD13	0.848446355525
C14orf166B	0.847871939408
RP1-177G6.2	0.847207378242
CA10	0.846870569096
PCDHB2	0.846413403099
KCNV1	0.846387281239
HIST3H2BB	0.845671714371
MS4A15	0.845149286142
INSL3	0.844682217196
C9orf70	0.843977982458
PRKY	0.843919024964
PLA2G1B	0.843849604726
TBC1D29	0.843806896534
SLC13A5	0.843758827111
RAB25	0.843574735756
MGAT4C	0.843317438931
ODZ3	0.842283401359
LOC100133308	0.842125477106
TSNAX-DISC1	0.841721562746
KCNE1L	0.841402389891
LOC388387	0.841133086021
LMOD2	0.841058996224
RHOXF2B	0.840689000435
UBXN10	0.840454952882
C1QL2	0.840394207598
LOC134466	0.839157958626
ESPNL	0.838520790161
PNOC	0.837170761039
GDNF	0.837059346857
MARCO	0.836231124774
RIMS2	0.835981372606
NANOG	0.835882898693
IGFL4	0.835871589047
TKTL2	0.835842280926
GZMK	0.835290749024
GABRB1	0.83526648066
SLC44A5	0.835257311154
SLC25A2	0.834244766102
EGFR	0.834127252636
CYP17A1	0.833897616344
C6orf132	0.833850189231
MAGEC3	0.832664825115
SUMO1P1	0.83179574897
PCDHB5	0.831791664211
FOLR3	0.83168360088
HPSE2	0.831362100487
RTP1	0.831293805857
C14orf34	0.831285090744
SHISA6	0.830904227744
MNX1	0.830754106808
KLRB1	0.829868538695
GABRA1	0.829565839412
CXorf58	0.82953916481
SBF1P1	0.829381076903
GTF2A1L	0.829260410106
PKD2L2	0.829108272917
FAM153A	0.828895729927
LOC100127888	0.828822843831
GATSL2	0.828650813225
CLCNKB	0.828547153805
TNFSF15	0.828508318825
ADRB3	0.828445715464
FAM138F	0.828278130434
CYP4B1	0.827799216861
PCDHA4	0.827513023032
C6orf25	0.827050163061
LMAN1L	0.826574378402
KCNT1	0.826263672526
AMAC1L3	0.826258487468
AVPR2	0.826117575625
MMP1	0.825211536025
C9orf173	0.824952777333
ADAMTS19	0.824683336735
TPTE2P3	0.824059253366
PRINS	0.824004736728
RASSF10	0.823961180791
OVCH1	0.82380412369
CLVS2	0.823614426501
LOC339240	0.823323649344
C1orf157	0.823107587275
CDHR5	0.822722040169
C11orf70	0.822677416299
ANXA3	0.822391107401
GJB6	0.822048126634
PCDHGB1	0.821934673367
CAPN8	0.821594671707
C4orf6	0.821568575768
APOC4	0.821521951315
C22orf43	0.821333964349
C9orf110	0.820920130102
CUZD1	0.820748814265
C3orf20	0.820481048885
CCKAR	0.820347574725
TFAP2A	0.819726844236
POU4F1	0.81966998943
C14orf135	0.819446680087
CES1	0.81941247344
DDX43	0.818728154134
FAM21B	0.818705480223
LRFN5	0.818497489454
MYBPC3	0.818456247148
POSTN	0.818404303469
HMSD	0.818336650727
TDRD12	0.818330453677
C6orf41	0.817979111782
C19orf30	0.817963500389
IL13	0.817765540502
ENTHD1	0.817427634515
HSFY2	0.817401879362
MAN1C1	0.816726857948
RP1	0.816534859576
ANKRD33	0.816451851545
CASR	0.816348674248
BTBD11	0.816119288387
GPR31	0.815093226682
CHRDL2	0.815022987595
CYP3A43	0.814909262845
GCNT3	0.814661901203
SPACA4	0.814606724265
TUBA3E	0.814605574307
LYSMD3	0.814044615276
FOLH1B	0.81386185563
HOXB13	0.813831823979
LPPR3	0.813807824241
FRG2C	0.813712590451
SCGB1D2	0.813507750749
LOC284276	0.813453046663
RHOXF1	0.813136884407
C7orf69	0.813072469863
PTPN3	0.813016369444
FAM110C	0.812846448545
CYP2C8	0.812530926938
ATP6V0D2	0.812173128408
OTC	0.812010886635
CPZ	0.811954483408
HIST1H2AD	0.811892320627
LPAR4	0.811283561008
GPRC5D	0.811169072401
PAX8	0.810895262532
ZNF705A	0.81085141463
UBR7	0.81054414726
KLRC2	0.810311757152
USH1G	0.810213903399
CPS1	0.810058617807
ABCA13	0.809913479348
VGLL2	0.809794196339
TMEM125	0.809780487962
ZP3	0.809584207291
PLEKHG4B	0.80903480696
BIRC7	0.808257939669
GPR26	0.80825430878
CYP2D6	0.807706132891
MTAP	0.807672605725
DNAJB5	0.807644679857
MYOM3	0.80707220754
GSX1	0.806456209554
LUZP2	0.80622594807
HBQ1	0.806211113755
ARSJ	0.805981463795
LOC148824	0.805058416291
SYT16	0.804770953048
CYP7B1	0.804455296436
ZNF252	0.804090325794
SEMA3D	0.804074570244
IL4I1	0.803777563596
LANCL3	0.803628952495
CLCA4	0.803607581587
